label,node_id
22,16622
8,16623
36,16624
30,16625
30,16626
24,16627
24,16628
16,16629
24,16630
15,16631
16,16632
16,16633
16,16634
17,16635
28,16636
30,16637
16,16638
30,16639
16,16640
5,16641
28,16642
4,16643
37,16644
16,16645
30,16646
28,16647
8,16648
28,16649
26,16650
32,16651
29,16652
16,16653
31,16654
13,16655
30,16656
5,16657
30,16658
16,16659
24,16660
30,16661
5,16662
24,16663
24,16664
16,16665
24,16666
24,16667
2,16668
16,16669
16,16670
28,16671
27,16672
5,16673
10,16674
13,16675
2,16676
24,16677
23,16678
27,16679
24,16680
24,16681
27,16682
31,16683
24,16684
31,16685
16,16686
16,16687
30,16688
30,16689
20,16690
27,16691
16,16692
24,16693
30,16694
27,16695
16,16696
8,16697
7,16698
30,16699
24,16700
16,16701
30,16702
16,16703
24,16704
30,16705
30,16706
16,16707
16,16708
28,16709
27,16710
24,16711
16,16712
27,16713
30,16714
28,16715
16,16716
4,16717
13,16718
27,16719
24,16720
5,16721
27,16722
24,16723
30,16724
28,16725
22,16726
30,16727
24,16728
25,16729
24,16730
30,16731
15,16732
16,16733
24,16734
4,16735
2,16736
27,16737
16,16738
16,16739
4,16740
16,16741
3,16742
30,16743
16,16744
16,16745
36,16746
24,16747
24,16748
23,16749
16,16750
30,16751
5,16752
16,16753
30,16754
28,16755
23,16756
24,16757
16,16758
4,16759
24,16760
16,16761
30,16762
36,16763
25,16764
2,16765
24,16766
24,16767
28,16768
3,16769
16,16770
30,16771
16,16772
16,16773
3,16774
24,16775
30,16776
27,16777
8,16778
34,16779
4,16780
36,16781
4,16782
16,16783
2,16784
30,16785
27,16786
8,16787
16,16788
24,16789
24,16790
5,16791
24,16792
8,16793
1,16794
24,16795
16,16796
23,16797
37,16798
16,16799
9,16800
24,16801
8,16802
24,16803
5,16804
24,16805
30,16806
16,16807
39,16808
16,16809
24,16810
27,16811
36,16812
36,16813
16,16814
24,16815
6,16816
16,16817
10,16818
16,16819
30,16820
27,16821
23,16822
27,16823
16,16824
24,16825
26,16826
24,16827
24,16828
30,16829
30,16830
16,16831
10,16832
27,16833
30,16834
24,16835
8,16836
24,16837
34,16838
4,16839
28,16840
8,16841
27,16842
27,16843
24,16844
27,16845
5,16846
1,16847
24,16848
16,16849
4,16850
23,16851
27,16852
24,16853
31,16854
31,16855
16,16856
13,16857
25,16858
24,16859
30,16860
24,16861
24,16862
27,16863
25,16864
15,16865
16,16866
16,16867
36,16868
16,16869
16,16870
3,16871
36,16872
27,16873
27,16874
5,16875
4,16876
30,16877
16,16878
24,16879
6,16880
16,16881
10,16882
30,16883
26,16884
28,16885
16,16886
16,16887
7,16888
16,16889
10,16890
16,16891
5,16892
24,16893
27,16894
30,16895
30,16896
24,16897
30,16898
16,16899
16,16900
3,16901
24,16902
16,16903
31,16904
16,16905
27,16906
4,16907
30,16908
30,16909
24,16910
30,16911
8,16912
24,16913
24,16914
30,16915
24,16916
4,16917
31,16918
24,16919
24,16920
30,16921
16,16922
16,16923
16,16924
34,16925
30,16926
4,16927
16,16928
30,16929
6,16930
4,16931
4,16932
30,16933
14,16934
16,16935
16,16936
4,16937
31,16938
24,16939
30,16940
16,16941
30,16942
16,16943
6,16944
26,16945
6,16946
34,16947
30,16948
30,16949
38,16950
16,16951
34,16952
30,16953
30,16954
15,16955
28,16956
16,16957
24,16958
6,16959
16,16960
30,16961
16,16962
30,16963
4,16964
27,16965
23,16966
16,16967
30,16968
16,16969
16,16970
16,16971
28,16972
30,16973
4,16974
27,16975
24,16976
24,16977
24,16978
34,16979
24,16980
30,16981
30,16982
5,16983
24,16984
16,16985
24,16986
16,16987
16,16988
30,16989
33,16990
16,16991
16,16992
16,16993
6,16994
16,16995
10,16996
16,16997
8,16998
16,16999
30,17000
7,17001
24,17002
31,17003
2,17004
26,17005
27,17006
24,17007
23,17008
24,17009
2,17010
3,17011
30,17012
30,17013
27,17014
24,17015
24,17016
22,17017
16,17018
24,17019
23,17020
16,17021
24,17022
27,17023
16,17024
24,17025
30,17026
4,17027
13,17028
10,17029
16,17030
18,17031
24,17032
31,17033
30,17034
6,17035
24,17036
8,17037
16,17038
24,17039
16,17040
16,17041
15,17042
16,17043
5,17044
16,17045
24,17046
24,17047
27,17048
25,17049
26,17050
24,17051
24,17052
16,17053
28,17054
26,17055
16,17056
16,17057
16,17058
16,17059
30,17060
2,17061
24,17062
28,17063
24,17064
16,17065
28,17066
16,17067
16,17068
16,17069
30,17070
27,17071
24,17072
34,17073
24,17074
24,17075
4,17076
34,17077
16,17078
24,17079
24,17080
27,17081
16,17082
6,17083
24,17084
30,17085
16,17086
6,17087
11,17088
30,17089
30,17090
6,17091
16,17092
23,17093
4,17094
16,17095
27,17096
2,17097
4,17098
10,17099
24,17100
24,17101
10,17102
16,17103
16,17104
30,17105
16,17106
16,17107
28,17108
24,17109
33,17110
31,17111
16,17112
31,17113
34,17114
5,17115
16,17116
2,17117
24,17118
24,17119
30,17120
16,17121
24,17122
13,17123
5,17124
31,17125
6,17126
30,17127
30,17128
36,17129
24,17130
30,17131
24,17132
6,17133
16,17134
16,17135
23,17136
16,17137
10,17138
31,17139
27,17140
16,17141
31,17142
4,17143
30,17144
30,17145
24,17146
16,17147
30,17148
10,17149
24,17150
10,17151
24,17152
16,17153
16,17154
34,17155
16,17156
15,17157
30,17158
5,17159
25,17160
16,17161
31,17162
16,17163
24,17164
16,17165
23,17166
24,17167
28,17168
23,17169
16,17170
16,17171
16,17172
30,17173
33,17174
24,17175
24,17176
16,17177
4,17178
31,17179
27,17180
16,17181
5,17182
24,17183
6,17184
15,17185
8,17186
16,17187
13,17188
24,17189
24,17190
16,17191
30,17192
23,17193
26,17194
30,17195
30,17196
24,17197
30,17198
28,17199
30,17200
16,17201
6,17202
10,17203
24,17204
4,17205
30,17206
4,17207
30,17208
27,17209
24,17210
4,17211
26,17212
24,17213
30,17214
27,17215
27,17216
23,17217
24,17218
24,17219
16,17220
30,17221
15,17222
10,17223
16,17224
6,17225
16,17226
24,17227
24,17228
2,17229
26,17230
16,17231
16,17232
31,17233
16,17234
16,17235
16,17236
27,17237
24,17238
6,17239
16,17240
30,17241
25,17242
27,17243
16,17244
16,17245
29,17246
38,17247
27,17248
25,17249
16,17250
24,17251
8,17252
24,17253
8,17254
16,17255
27,17256
24,17257
16,17258
4,17259
24,17260
16,17261
30,17262
3,17263
6,17264
16,17265
30,17266
37,17267
4,17268
24,17269
16,17270
8,17271
16,17272
30,17273
24,17274
4,17275
30,17276
10,17277
4,17278
7,17279
16,17280
27,17281
8,17282
30,17283
24,17284
27,17285
10,17286
34,17287
30,17288
30,17289
4,17290
22,17291
10,17292
31,17293
30,17294
16,17295
4,17296
2,17297
24,17298
38,17299
27,17300
8,17301
26,17302
23,17303
16,17304
4,17305
24,17306
34,17307
27,17308
36,17309
6,17310
38,17311
30,17312
16,17313
31,17314
27,17315
24,17316
30,17317
28,17318
16,17319
4,17320
16,17321
13,17322
24,17323
16,17324
7,17325
17,17326
3,17327
27,17328
28,17329
30,17330
24,17331
16,17332
30,17333
8,17334
31,17335
26,17336
26,17337
24,17338
24,17339
37,17340
27,17341
6,17342
24,17343
24,17344
24,17345
16,17346
16,17347
4,17348
24,17349
16,17350
16,17351
27,17352
15,17353
10,17354
10,17355
24,17356
16,17357
24,17358
24,17359
27,17360
16,17361
24,17362
10,17363
25,17364
10,17365
16,17366
24,17367
16,17368
16,17369
16,17370
28,17371
30,17372
30,17373
8,17374
24,17375
24,17376
28,17377
30,17378
16,17379
27,17380
16,17381
34,17382
24,17383
24,17384
27,17385
13,17386
25,17387
24,17388
8,17389
37,17390
24,17391
30,17392
30,17393
16,17394
24,17395
16,17396
15,17397
4,17398
24,17399
28,17400
24,17401
23,17402
16,17403
23,17404
16,17405
30,17406
27,17407
16,17408
30,17409
27,17410
28,17411
28,17412
3,17413
24,17414
34,17415
28,17416
6,17417
24,17418
30,17419
8,17420
5,17421
24,17422
16,17423
30,17424
16,17425
24,17426
4,17427
4,17428
36,17429
4,17430
32,17431
24,17432
4,17433
30,17434
24,17435
26,17436
24,17437
16,17438
30,17439
8,17440
24,17441
8,17442
16,17443
29,17444
16,17445
30,17446
4,17447
27,17448
27,17449
24,17450
27,17451
27,17452
16,17453
28,17454
30,17455
10,17456
5,17457
30,17458
24,17459
13,17460
28,17461
16,17462
4,17463
24,17464
27,17465
4,17466
10,17467
16,17468
15,17469
27,17470
16,17471
28,17472
24,17473
16,17474
24,17475
16,17476
3,17477
22,17478
30,17479
26,17480
24,17481
10,17482
27,17483
24,17484
6,17485
13,17486
16,17487
8,17488
6,17489
6,17490
24,17491
16,17492
10,17493
16,17494
16,17495
16,17496
6,17497
6,17498
16,17499
16,17500
16,17501
31,17502
30,17503
23,17504
7,17505
33,17506
26,17507
16,17508
27,17509
23,17510
16,17511
16,17512
30,17513
5,17514
24,17515
16,17516
28,17517
30,17518
27,17519
10,17520
27,17521
24,17522
27,17523
26,17524
8,17525
16,17526
16,17527
27,17528
16,17529
10,17530
27,17531
24,17532
34,17533
8,17534
16,17535
31,17536
22,17537
24,17538
3,17539
27,17540
23,17541
25,17542
30,17543
13,17544
16,17545
4,17546
24,17547
37,17548
10,17549
27,17550
10,17551
24,17552
16,17553
6,17554
6,17555
13,17556
4,17557
16,17558
9,17559
16,17560
16,17561
16,17562
39,17563
24,17564
23,17565
26,17566
16,17567
31,17568
16,17569
8,17570
27,17571
16,17572
7,17573
30,17574
16,17575
24,17576
3,17577
27,17578
24,17579
30,17580
32,17581
16,17582
30,17583
16,17584
20,17585
25,17586
16,17587
16,17588
24,17589
30,17590
34,17591
7,17592
24,17593
10,17594
16,17595
10,17596
4,17597
13,17598
24,17599
16,17600
25,17601
27,17602
16,17603
4,17604
20,17605
26,17606
16,17607
23,17608
6,17609
27,17610
7,17611
30,17612
24,17613
24,17614
24,17615
16,17616
18,17617
10,17618
3,17619
6,17620
17,17621
25,17622
30,17623
37,17624
24,17625
34,17626
30,17627
4,17628
24,17629
28,17630
16,17631
16,17632
28,17633
6,17634
24,17635
16,17636
16,17637
16,17638
16,17639
16,17640
13,17641
4,17642
16,17643
25,17644
30,17645
30,17646
27,17647
30,17648
16,17649
10,17650
24,17651
27,17652
24,17653
6,17654
16,17655
6,17656
39,17657
34,17658
3,17659
30,17660
30,17661
30,17662
28,17663
16,17664
30,17665
23,17666
28,17667
30,17668
10,17669
24,17670
16,17671
1,17672
30,17673
24,17674
16,17675
25,17676
4,17677
6,17678
24,17679
23,17680
13,17681
27,17682
30,17683
34,17684
24,17685
16,17686
27,17687
10,17688
23,17689
30,17690
16,17691
25,17692
30,17693
5,17694
24,17695
16,17696
10,17697
17,17698
16,17699
24,17700
39,17701
10,17702
20,17703
30,17704
27,17705
27,17706
10,17707
24,17708
16,17709
30,17710
31,17711
38,17712
16,17713
27,17714
24,17715
8,17716
30,17717
31,17718
16,17719
16,17720
6,17721
10,17722
24,17723
24,17724
30,17725
30,17726
16,17727
28,17728
16,17729
30,17730
28,17731
3,17732
24,17733
24,17734
3,17735
16,17736
24,17737
24,17738
1,17739
31,17740
16,17741
34,17742
7,17743
24,17744
16,17745
3,17746
16,17747
4,17748
16,17749
16,17750
27,17751
16,17752
17,17753
16,17754
16,17755
4,17756
24,17757
30,17758
4,17759
30,17760
16,17761
24,17762
5,17763
24,17764
16,17765
16,17766
30,17767
30,17768
24,17769
30,17770
15,17771
24,17772
6,17773
26,17774
10,17775
24,17776
27,17777
30,17778
8,17779
30,17780
16,17781
30,17782
10,17783
24,17784
6,17785
16,17786
16,17787
16,17788
16,17789
30,17790
20,17791
16,17792
16,17793
30,17794
10,17795
24,17796
16,17797
16,17798
24,17799
3,17800
38,17801
10,17802
10,17803
16,17804
36,17805
16,17806
30,17807
16,17808
24,17809
24,17810
24,17811
3,17812
10,17813
16,17814
27,17815
7,17816
30,17817
8,17818
16,17819
28,17820
34,17821
34,17822
16,17823
34,17824
24,17825
4,17826
24,17827
3,17828
4,17829
27,17830
16,17831
27,17832
30,17833
27,17834
24,17835
30,17836
24,17837
22,17838
30,17839
24,17840
30,17841
16,17842
16,17843
8,17844
32,17845
16,17846
30,17847
16,17848
24,17849
24,17850
30,17851
30,17852
30,17853
24,17854
14,17855
7,17856
24,17857
24,17858
23,17859
30,17860
16,17861
27,17862
16,17863
24,17864
5,17865
16,17866
24,17867
16,17868
16,17869
4,17870
24,17871
16,17872
24,17873
24,17874
30,17875
4,17876
16,17877
5,17878
16,17879
27,17880
30,17881
16,17882
3,17883
27,17884
16,17885
30,17886
24,17887
24,17888
16,17889
23,17890
30,17891
4,17892
24,17893
24,17894
28,17895
2,17896
16,17897
6,17898
30,17899
16,17900
2,17901
16,17902
16,17903
27,17904
13,17905
24,17906
24,17907
10,17908
16,17909
10,17910
24,17911
24,17912
10,17913
24,17914
30,17915
24,17916
16,17917
28,17918
16,17919
16,17920
30,17921
37,17922
3,17923
16,17924
16,17925
11,17926
4,17927
31,17928
24,17929
24,17930
24,17931
30,17932
17,17933
16,17934
9,17935
24,17936
30,17937
5,17938
16,17939
24,17940
22,17941
24,17942
24,17943
6,17944
24,17945
38,17946
24,17947
4,17948
24,17949
24,17950
13,17951
24,17952
3,17953
16,17954
16,17955
24,17956
24,17957
16,17958
24,17959
4,17960
16,17961
30,17962
24,17963
16,17964
3,17965
10,17966
18,17967
4,17968
4,17969
30,17970
34,17971
16,17972
16,17973
24,17974
24,17975
24,17976
31,17977
16,17978
27,17979
35,17980
24,17981
13,17982
16,17983
24,17984
33,17985
16,17986
16,17987
25,17988
27,17989
16,17990
10,17991
16,17992
16,17993
27,17994
27,17995
16,17996
16,17997
30,17998
27,17999
16,18000
24,18001
5,18002
36,18003
16,18004
2,18005
13,18006
30,18007
24,18008
30,18009
24,18010
31,18011
6,18012
24,18013
39,18014
4,18015
30,18016
24,18017
30,18018
18,18019
16,18020
24,18021
25,18022
16,18023
30,18024
2,18025
17,18026
24,18027
24,18028
3,18029
21,18030
7,18031
24,18032
24,18033
4,18034
24,18035
23,18036
34,18037
27,18038
3,18039
30,18040
6,18041
24,18042
27,18043
24,18044
4,18045
30,18046
24,18047
4,18048
24,18049
16,18050
16,18051
4,18052
16,18053
30,18054
16,18055
6,18056
16,18057
16,18058
31,18059
36,18060
10,18061
30,18062
24,18063
27,18064
36,18065
30,18066
3,18067
16,18068
34,18069
24,18070
27,18071
24,18072
27,18073
24,18074
24,18075
14,18076
16,18077
16,18078
24,18079
30,18080
4,18081
30,18082
6,18083
24,18084
4,18085
30,18086
36,18087
24,18088
30,18089
9,18090
10,18091
4,18092
31,18093
30,18094
30,18095
16,18096
4,18097
16,18098
30,18099
10,18100
30,18101
30,18102
30,18103
24,18104
36,18105
27,18106
30,18107
2,18108
30,18109
24,18110
24,18111
24,18112
16,18113
30,18114
16,18115
16,18116
10,18117
24,18118
24,18119
27,18120
3,18121
30,18122
30,18123
27,18124
24,18125
4,18126
24,18127
24,18128
24,18129
10,18130
11,18131
27,18132
23,18133
16,18134
28,18135
16,18136
4,18137
16,18138
16,18139
16,18140
16,18141
24,18142
16,18143
30,18144
30,18145
30,18146
18,18147
30,18148
25,18149
17,18150
27,18151
3,18152
27,18153
10,18154
27,18155
2,18156
4,18157
9,18158
24,18159
24,18160
13,18161
4,18162
24,18163
24,18164
28,18165
36,18166
23,18167
24,18168
24,18169
10,18170
23,18171
27,18172
28,18173
16,18174
36,18175
6,18176
16,18177
27,18178
10,18179
16,18180
6,18181
25,18182
34,18183
16,18184
28,18185
22,18186
5,18187
28,18188
31,18189
16,18190
4,18191
9,18192
6,18193
24,18194
16,18195
30,18196
6,18197
16,18198
27,18199
27,18200
25,18201
16,18202
30,18203
16,18204
4,18205
16,18206
32,18207
30,18208
10,18209
4,18210
24,18211
16,18212
30,18213
24,18214
4,18215
16,18216
30,18217
30,18218
16,18219
24,18220
8,18221
30,18222
24,18223
24,18224
16,18225
24,18226
16,18227
30,18228
10,18229
24,18230
5,18231
28,18232
30,18233
30,18234
16,18235
27,18236
24,18237
24,18238
4,18239
10,18240
8,18241
24,18242
30,18243
30,18244
16,18245
24,18246
16,18247
30,18248
10,18249
16,18250
16,18251
31,18252
30,18253
24,18254
16,18255
30,18256
27,18257
4,18258
24,18259
16,18260
27,18261
30,18262
24,18263
24,18264
27,18265
27,18266
28,18267
24,18268
17,18269
27,18270
30,18271
23,18272
10,18273
24,18274
10,18275
30,18276
16,18277
16,18278
24,18279
30,18280
24,18281
30,18282
27,18283
27,18284
24,18285
16,18286
23,18287
24,18288
37,18289
13,18290
30,18291
9,18292
37,18293
24,18294
6,18295
5,18296
16,18297
8,18298
7,18299
27,18300
24,18301
6,18302
5,18303
34,18304
24,18305
24,18306
24,18307
38,18308
24,18309
10,18310
30,18311
10,18312
14,18313
30,18314
30,18315
3,18316
24,18317
23,18318
16,18319
30,18320
24,18321
16,18322
16,18323
24,18324
24,18325
6,18326
24,18327
25,18328
4,18329
24,18330
23,18331
2,18332
16,18333
10,18334
37,18335
24,18336
24,18337
30,18338
36,18339
24,18340
7,18341
24,18342
24,18343
24,18344
16,18345
31,18346
16,18347
8,18348
4,18349
16,18350
31,18351
31,18352
28,18353
27,18354
24,18355
37,18356
30,18357
36,18358
6,18359
30,18360
16,18361
16,18362
16,18363
17,18364
30,18365
16,18366
16,18367
25,18368
30,18369
16,18370
24,18371
3,18372
16,18373
24,18374
16,18375
24,18376
16,18377
23,18378
31,18379
30,18380
31,18381
16,18382
16,18383
30,18384
24,18385
30,18386
16,18387
24,18388
16,18389
4,18390
16,18391
16,18392
16,18393
16,18394
39,18395
23,18396
16,18397
24,18398
13,18399
30,18400
25,18401
24,18402
13,18403
24,18404
28,18405
8,18406
2,18407
24,18408
16,18409
4,18410
16,18411
24,18412
16,18413
26,18414
16,18415
6,18416
28,18417
24,18418
28,18419
16,18420
24,18421
4,18422
36,18423
16,18424
1,18425
24,18426
16,18427
4,18428
24,18429
24,18430
16,18431
30,18432
36,18433
24,18434
24,18435
38,18436
30,18437
24,18438
27,18439
16,18440
2,18441
16,18442
25,18443
24,18444
16,18445
31,18446
6,18447
16,18448
25,18449
30,18450
24,18451
24,18452
24,18453
16,18454
16,18455
3,18456
10,18457
24,18458
16,18459
38,18460
30,18461
34,18462
24,18463
24,18464
10,18465
16,18466
34,18467
2,18468
16,18469
30,18470
28,18471
25,18472
24,18473
24,18474
33,18475
26,18476
16,18477
24,18478
30,18479
27,18480
30,18481
16,18482
24,18483
39,18484
10,18485
6,18486
16,18487
30,18488
16,18489
3,18490
27,18491
30,18492
16,18493
16,18494
24,18495
38,18496
30,18497
31,18498
6,18499
24,18500
2,18501
16,18502
16,18503
16,18504
10,18505
4,18506
16,18507
30,18508
10,18509
16,18510
24,18511
39,18512
3,18513
23,18514
13,18515
4,18516
30,18517
24,18518
24,18519
24,18520
24,18521
27,18522
30,18523
24,18524
37,18525
10,18526
24,18527
24,18528
1,18529
16,18530
16,18531
13,18532
16,18533
24,18534
16,18535
22,18536
30,18537
25,18538
30,18539
16,18540
25,18541
16,18542
24,18543
30,18544
16,18545
34,18546
39,18547
25,18548
16,18549
5,18550
16,18551
6,18552
16,18553
16,18554
16,18555
5,18556
24,18557
30,18558
24,18559
36,18560
30,18561
27,18562
6,18563
16,18564
16,18565
27,18566
3,18567
24,18568
24,18569
10,18570
24,18571
24,18572
24,18573
4,18574
24,18575
30,18576
24,18577
24,18578
21,18579
30,18580
22,18581
27,18582
4,18583
4,18584
30,18585
30,18586
16,18587
24,18588
4,18589
16,18590
16,18591
27,18592
24,18593
30,18594
16,18595
16,18596
16,18597
24,18598
16,18599
24,18600
30,18601
30,18602
24,18603
16,18604
28,18605
16,18606
27,18607
34,18608
5,18609
4,18610
6,18611
30,18612
16,18613
7,18614
6,18615
26,18616
18,18617
27,18618
4,18619
4,18620
3,18621
16,18622
16,18623
30,18624
30,18625
27,18626
17,18627
28,18628
16,18629
30,18630
10,18631
27,18632
11,18633
30,18634
30,18635
4,18636
16,18637
16,18638
16,18639
28,18640
30,18641
16,18642
26,18643
16,18644
4,18645
30,18646
27,18647
24,18648
30,18649
24,18650
23,18651
6,18652
30,18653
16,18654
24,18655
16,18656
37,18657
16,18658
24,18659
24,18660
20,18661
10,18662
13,18663
30,18664
5,18665
10,18666
16,18667
23,18668
30,18669
10,18670
3,18671
30,18672
30,18673
20,18674
24,18675
10,18676
28,18677
16,18678
1,18679
2,18680
16,18681
16,18682
24,18683
11,18684
4,18685
30,18686
4,18687
28,18688
25,18689
16,18690
16,18691
6,18692
30,18693
16,18694
23,18695
16,18696
16,18697
24,18698
34,18699
30,18700
27,18701
30,18702
30,18703
4,18704
30,18705
4,18706
24,18707
16,18708
30,18709
16,18710
24,18711
30,18712
4,18713
24,18714
24,18715
34,18716
16,18717
16,18718
24,18719
36,18720
16,18721
16,18722
17,18723
16,18724
28,18725
24,18726
27,18727
23,18728
10,18729
6,18730
24,18731
30,18732
16,18733
16,18734
4,18735
10,18736
24,18737
24,18738
10,18739
27,18740
30,18741
5,18742
24,18743
16,18744
16,18745
26,18746
24,18747
16,18748
30,18749
16,18750
4,18751
28,18752
16,18753
16,18754
3,18755
24,18756
30,18757
30,18758
5,18759
24,18760
30,18761
23,18762
28,18763
16,18764
24,18765
22,18766
3,18767
15,18768
16,18769
30,18770
16,18771
24,18772
11,18773
31,18774
34,18775
34,18776
31,18777
24,18778
24,18779
16,18780
30,18781
30,18782
30,18783
27,18784
4,18785
16,18786
16,18787
16,18788
24,18789
24,18790
34,18791
30,18792
26,18793
16,18794
22,18795
10,18796
16,18797
30,18798
27,18799
16,18800
26,18801
24,18802
24,18803
30,18804
27,18805
24,18806
10,18807
6,18808
6,18809
10,18810
24,18811
30,18812
24,18813
25,18814
24,18815
16,18816
16,18817
27,18818
2,18819
30,18820
24,18821
34,18822
31,18823
16,18824
16,18825
16,18826
16,18827
7,18828
4,18829
24,18830
24,18831
16,18832
8,18833
25,18834
24,18835
6,18836
24,18837
30,18838
34,18839
10,18840
24,18841
16,18842
23,18843
30,18844
16,18845
16,18846
16,18847
30,18848
30,18849
13,18850
33,18851
7,18852
13,18853
4,18854
20,18855
16,18856
2,18857
8,18858
24,18859
16,18860
11,18861
4,18862
28,18863
16,18864
16,18865
28,18866
24,18867
16,18868
24,18869
30,18870
10,18871
24,18872
24,18873
24,18874
24,18875
30,18876
28,18877
16,18878
10,18879
16,18880
10,18881
6,18882
27,18883
25,18884
23,18885
30,18886
5,18887
16,18888
24,18889
15,18890
8,18891
24,18892
30,18893
15,18894
16,18895
16,18896
30,18897
16,18898
24,18899
16,18900
16,18901
16,18902
24,18903
7,18904
16,18905
10,18906
4,18907
24,18908
30,18909
27,18910
24,18911
6,18912
24,18913
24,18914
24,18915
24,18916
17,18917
24,18918
27,18919
24,18920
24,18921
27,18922
30,18923
16,18924
16,18925
31,18926
34,18927
30,18928
6,18929
23,18930
2,18931
2,18932
30,18933
27,18934
24,18935
23,18936
16,18937
16,18938
28,18939
24,18940
8,18941
28,18942
5,18943
16,18944
4,18945
24,18946
28,18947
6,18948
20,18949
16,18950
30,18951
20,18952
7,18953
4,18954
4,18955
16,18956
16,18957
16,18958
30,18959
16,18960
16,18961
24,18962
21,18963
16,18964
16,18965
16,18966
24,18967
30,18968
24,18969
11,18970
30,18971
26,18972
16,18973
27,18974
24,18975
23,18976
16,18977
16,18978
30,18979
16,18980
31,18981
34,18982
24,18983
24,18984
6,18985
30,18986
34,18987
24,18988
23,18989
16,18990
16,18991
4,18992
31,18993
16,18994
16,18995
4,18996
16,18997
16,18998
24,18999
24,19000
2,19001
27,19002
16,19003
24,19004
4,19005
21,19006
27,19007
27,19008
16,19009
27,19010
25,19011
24,19012
16,19013
3,19014
30,19015
16,19016
16,19017
24,19018
11,19019
31,19020
30,19021
27,19022
16,19023
30,19024
28,19025
15,19026
28,19027
24,19028
16,19029
28,19030
24,19031
28,19032
2,19033
9,19034
16,19035
4,19036
16,19037
16,19038
25,19039
20,19040
24,19041
23,19042
10,19043
24,19044
27,19045
8,19046
3,19047
16,19048
16,19049
24,19050
24,19051
30,19052
16,19053
31,19054
16,19055
10,19056
33,19057
30,19058
16,19059
8,19060
30,19061
16,19062
16,19063
20,19064
6,19065
30,19066
34,19067
4,19068
24,19069
4,19070
24,19071
24,19072
16,19073
10,19074
25,19075
27,19076
16,19077
16,19078
5,19079
37,19080
24,19081
16,19082
24,19083
16,19084
7,19085
4,19086
6,19087
16,19088
3,19089
16,19090
31,19091
16,19092
16,19093
6,19094
30,19095
15,19096
30,19097
4,19098
16,19099
23,19100
28,19101
3,19102
9,19103
30,19104
10,19105
5,19106
24,19107
4,19108
2,19109
16,19110
16,19111
30,19112
24,19113
16,19114
16,19115
24,19116
24,19117
24,19118
27,19119
25,19120
2,19121
30,19122
37,19123
30,19124
24,19125
28,19126
16,19127
30,19128
16,19129
16,19130
30,19131
3,19132
27,19133
24,19134
10,19135
13,19136
16,19137
2,19138
10,19139
25,19140
4,19141
28,19142
24,19143
24,19144
16,19145
24,19146
30,19147
16,19148
24,19149
30,19150
36,19151
31,19152
33,19153
16,19154
27,19155
16,19156
36,19157
16,19158
16,19159
30,19160
30,19161
25,19162
30,19163
16,19164
34,19165
24,19166
20,19167
30,19168
24,19169
5,19170
26,19171
9,19172
16,19173
16,19174
23,19175
24,19176
16,19177
27,19178
30,19179
10,19180
24,19181
6,19182
30,19183
16,19184
30,19185
4,19186
16,19187
16,19188
24,19189
24,19190
26,19191
16,19192
16,19193
6,19194
16,19195
16,19196
24,19197
36,19198
6,19199
16,19200
28,19201
4,19202
10,19203
25,19204
24,19205
16,19206
16,19207
27,19208
8,19209
10,19210
37,19211
24,19212
30,19213
30,19214
16,19215
16,19216
30,19217
24,19218
24,19219
24,19220
16,19221
16,19222
16,19223
16,19224
24,19225
25,19226
16,19227
3,19228
30,19229
16,19230
13,19231
30,19232
16,19233
7,19234
30,19235
6,19236
16,19237
21,19238
2,19239
30,19240
6,19241
16,19242
6,19243
4,19244
16,19245
27,19246
24,19247
23,19248
24,19249
24,19250
24,19251
16,19252
10,19253
16,19254
16,19255
16,19256
23,19257
24,19258
16,19259
9,19260
34,19261
16,19262
23,19263
30,19264
24,19265
4,19266
26,19267
24,19268
30,19269
24,19270
16,19271
24,19272
27,19273
24,19274
24,19275
10,19276
16,19277
16,19278
24,19279
6,19280
4,19281
16,19282
38,19283
24,19284
16,19285
4,19286
24,19287
18,19288
24,19289
24,19290
16,19291
10,19292
27,19293
4,19294
30,19295
30,19296
4,19297
24,19298
24,19299
16,19300
16,19301
16,19302
2,19303
10,19304
30,19305
1,19306
6,19307
36,19308
24,19309
16,19310
10,19311
16,19312
23,19313
24,19314
16,19315
27,19316
24,19317
23,19318
30,19319
16,19320
2,19321
28,19322
30,19323
9,19324
31,19325
30,19326
20,19327
30,19328
24,19329
36,19330
24,19331
16,19332
24,19333
10,19334
24,19335
4,19336
16,19337
23,19338
10,19339
6,19340
27,19341
15,19342
30,19343
16,19344
24,19345
16,19346
4,19347
31,19348
30,19349
4,19350
28,19351
30,19352
4,19353
13,19354
10,19355
26,19356
24,19357
28,19358
16,19359
24,19360
16,19361
36,19362
24,19363
20,19364
24,19365
30,19366
16,19367
24,19368
6,19369
30,19370
16,19371
16,19372
30,19373
27,19374
16,19375
24,19376
16,19377
22,19378
24,19379
16,19380
23,19381
30,19382
16,19383
6,19384
17,19385
16,19386
24,19387
16,19388
30,19389
30,19390
30,19391
8,19392
27,19393
16,19394
23,19395
23,19396
25,19397
24,19398
24,19399
24,19400
24,19401
16,19402
5,19403
24,19404
24,19405
16,19406
24,19407
25,19408
16,19409
10,19410
24,19411
16,19412
24,19413
7,19414
34,19415
16,19416
23,19417
16,19418
3,19419
